"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,48,"علامات الترقيم ـ علامة الحذف ـ شرح بالتفصيل تعلم الإملاء",https://www.youtube.com/watch?v=lePcFkK5SI4,lePcFkK5SI4,2023-07-27T12:52:02Z,03:44,"20,781","علامات الترقيم ـ علامة الحذف ( النقاط الثلاث ) ـ شرح بالتفصيل تعلم الإملاء
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
درس أسلوب الاستفهام بالتفصيل ومعرفة أسماء وأحرف الاستفهام :
https://youtu.be/fY-y8LqX6Bk
المقطع الأول:  مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
المقطع الثاني : علامات الترقيم :  الفاصلة 
https://youtu.be/AIL8FMjHr2g
المقطع الثالث : علامات الترقيم:  الفاصلة المنقوطة 
https://youtu.be/aTtOHqmNLmM
المقطع الرابع : النقطة 
https://youtu.be/H3bNxiFMjxo
المقطع الخامس : علامة الاستفهام 
https://youtu.be/CtfdDwoENw4
المقطع السادس : علامة التعجب 
https://youtu.be/7hPzBTkMBfI
المقطع السابع : علامة النقطتين الرأستين 
https://youtu.be/6hE23gZ0RgQ
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/lePcFkK5SI4/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,49,"علامات الترقيم ـ علامة النقطتين الرأسيتين  ـ شرح بالتفصيل تعلم الإملاء",https://www.youtube.com/watch?v=6hE23gZ0RgQ,6hE23gZ0RgQ,2023-07-25T13:09:52Z,04:56,"25,592","علامات الترقيم ـ النقطتان الرأسيتان  ـ شرح بالتفصيل تعلم الإملاء
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
درس أسلوب الاستفهام بالتفصيل ومعرفة أسماء وأحرف الاستفهام :
https://youtu.be/fY-y8LqX6Bk
المقطع الأول:  مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
المقطع الثاني : علامات الترقيم :  الفاصلة 
https://youtu.be/AIL8FMjHr2g
المقطع الثالث : علامات الترقيم:  الفاصلة المنقوطة 
https://youtu.be/aTtOHqmNLmM
المقطع الرابع : النقطة 
https://youtu.be/H3bNxiFMjxo
المقطع الخامس : علامة الاستفهام 
https://youtu.be/CtfdDwoENw4
المقطع السادس : علامة التعجب 
https://youtu.be/7hPzBTkMBfI
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/6hE23gZ0RgQ/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,50,"علامات الترقيم ـ علامة التعجب أو التأثر ـ شرح بالتفصيل تعلم الإملاء",https://www.youtube.com/watch?v=7hPzBTkMBfI,7hPzBTkMBfI,2023-07-22T13:06:31Z,05:07,"35,358","علامات الترقيم ـ علامة التعجب أو التأثر ـ شرح بالتفصيل تعلم الإملاء
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
درس أسلوب الاستفهام بالتفصيل ومعرفة أسماء وأحرف الاستفهام :
https://youtu.be/fY-y8LqX6Bk
المقطع الأول:  مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
المقطع الثاني : علامات الترقيم :  الفاصلة 
https://youtu.be/AIL8FMjHr2g
المقطع الثالث : علامات الترقيم:  الفاصلة المنقوطة 
https://youtu.be/aTtOHqmNLmM
المقطع الرابع : النقطة 
https://youtu.be/H3bNxiFMjxo
المقطع الخامس : علامة الاستفهام 
https://youtu.be/CtfdDwoENw4
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/7hPzBTkMBfI/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,51,"علامات الترقيم ـ علامة الاستفهام ـ شرح بالتفصيل تعلم الإملاء",https://www.youtube.com/watch?v=CtfdDwoENw4,CtfdDwoENw4,2023-07-20T16:42:39Z,05:13,"27,386","علامات الترقيم ـ النقطة ـ شرح بالتفصيل تعلم الإملاء
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
درس أسلوب الاستفهام بالتفصيل ومعرفة أسماء وأحرف الاستفهام :
https://youtu.be/fY-y8LqX6Bk
المقطع الأول:  مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
المقطع الثاني : علامات الترقيم :  الفاصلة 
https://youtu.be/AIL8FMjHr2g
المقطع الثالث : علامات الترقيم:  الفاصلة المنقوطة 
https://youtu.be/aTtOHqmNLmM
المقطع الرابع : النقطة 
https://youtu.be/H3bNxiFMjxo
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/CtfdDwoENw4/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,52,"علامات الترقيم ـ النقطة ـ شرح بالتفصيل تعلم الإملاء",https://www.youtube.com/watch?v=H3bNxiFMjxo,H3bNxiFMjxo,2023-07-16T16:15:47Z,06:40,"25,924","علامات الترقيم ـ النقطة ـ شرح بالتفصيل تعلم الإملاء
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
المقطع الأول:  مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
المقطع الثاني : علامات الترقيم :  الفاصلة 
https://youtu.be/AIL8FMjHr2g
المقطع الثالث : علامات الترقيم:  الفاصلة المنقوطة 
https://youtu.be/aTtOHqmNLmM
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/H3bNxiFMjxo/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,53,"علامات الترقيم ـ الفاصلة المنقوطة ـ  شرح بالتفصيل تعلم الإملاء",https://www.youtube.com/watch?v=aTtOHqmNLmM,aTtOHqmNLmM,2023-07-15T13:00:00Z,08:01,"53,088","علامات الترقيم ـ الفاصلة المنقوطة ـ  شرح بالتفصيل تعلم الإملاء
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
المقطع الأول مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
المقطع الثاني : علامات الترقيم   الفاصلة شرح بالتفصيل   تعلم الإملاء
https://youtu.be/AIL8FMjHr2g
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/aTtOHqmNLmM/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,54,"علامات الترقيم   الفاصلة شرح بالتفصيل   تعلم الإملاء",https://www.youtube.com/watch?v=AIL8FMjHr2g,AIL8FMjHr2g,2023-07-13T11:00:09Z,07:39,"85,788","علامات الترقيم   الفاصلة شرح بالتفصيل   تعلم الإملاء
صوت القارئ بالمقطع الشيخ علي جابر (رحمه الله)
المقطع الأول مقدمة علامات الترقيم 
https://youtu.be/S_JbF3UzG90
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/AIL8FMjHr2g/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,55,"علامات الترقيم ـ مقدمة مع تعريف لعلامات الترقيم",https://www.youtube.com/watch?v=S_JbF3UzG90,S_JbF3UzG90,2023-07-10T18:35:46Z,07:33,"75,454","علامات الترقيم ـ مقدمة مع تعريف لعلامات الترقيم
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/S_JbF3UzG90/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,56,"إعراب جملة أكلت السمكة حتى رأسها",https://www.youtube.com/watch?v=JWpC8phSflk,JWpC8phSflk,2023-07-07T16:48:09Z,06:59,"965,857","الأوجه الإعربية لجملة  ( أكلت السمكة حتى رأسها ) 
قال سيبويه أو الفراء أو المبرد : أموت وفي نفسي شيء من حتى .  
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/JWpC8phSflk/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,57,"الفرق بين الكتابة القرآنية والكتابة العادية ـ تعلم الإملاء",https://www.youtube.com/watch?v=9JkfdFAz9kU,9JkfdFAz9kU,2023-07-04T12:42:03Z,08:20,"24,817","الفرق بين الكتابة القرآنية والكتابة العادية ـ تعلم الإملاء
الفرق بين الرسم القرآني والكتابة العادية 
الفرق بين الرسم العثماني للمصحف والكتابة العادية 

قاعدة إملائية باسم الله أم بسم الله ؟
https://youtu.be/ajH7CJYlFrY
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/9JkfdFAz9kU/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,58,"أسلوب الأمر - سلسلة تعلم الإعراب 71",https://www.youtube.com/watch?v=t_Dh0tavH_Q,t_Dh0tavH_Q,2023-07-03T10:19:02Z,10:59,"26,456","بناء الأمر ــ حالات بناء فعل الأمر ــ سلسلة تعلم الإعراب 23
https://youtu.be/wVn3zdD8AfQ
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/t_Dh0tavH_Q/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,59,"حذف الألف من وسط كلمة ـ كلمات حذفت الألف من وسطها",https://www.youtube.com/watch?v=_MpbxpZz7ZM,_MpbxpZz7ZM,2023-06-27T17:24:54Z,06:56,"41,528","حذفت الألف من وسط كلمة 
كلمات حذفت الألف من وسطها
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/_MpbxpZz7ZM/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,60,"قاعدة إملائية باسم الله أم بسم الله ؟",https://www.youtube.com/watch?v=ajH7CJYlFrY,ajH7CJYlFrY,2023-06-26T18:17:34Z,03:19,"18,332","قاعدة إملائية باسم الله أم بسم الله ؟
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/ajH7CJYlFrY/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,61,"تعلم إعراب جميع الحروف ـ سلسلة تعلم الإعراب 70",https://www.youtube.com/watch?v=oy6Zg5ygThA,oy6Zg5ygThA,2023-06-25T19:34:46Z,07:18,"75,418","اختبر نفسك في إعراب الحروف من هنا :
https://forms.gle/Bt2Jv6HBVzK5fEtDA
الحروف و علاماتها و أنواعها ـ سلسلة تعلم الإعراب 3.mp4
https://youtu.be/5zVklJM2O7c
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/oy6Zg5ygThA/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,62,"إعراب لبيك اللهم لبيك بالتفصيل",https://www.youtube.com/watch?v=I0SJm-op20s,I0SJm-op20s,2023-06-24T12:21:53Z,03:22,"78,181","إعراب لبيك اللهم لبيك بالتفصيل
صوت القارئ  الشيخ : ياسر الدوسري",https://i.ytimg.com/vi/I0SJm-op20s/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,63,"XP Pen Artist 12 للمعلمين والمعلمات ومحبي الرسم أرخص وأقوى تابلت للشرح",https://www.youtube.com/watch?v=8ZXdHzH3IMo,8ZXdHzH3IMo,2023-06-23T14:58:38Z,08:11,"3,218","XP Pen Artist 12
 أرخص وأقوى تابلت للشرح
للمتابعين من المملكة العربية السعودية
تحقق من المنتج عبر amz https://www.amazon.sa/dp/B09HCJFYMT واحصل على كود خصم بقيمة 20٪ 8599CFP2

للمتابعين من البلدان الأخرى:
استمتع بخصم 27٪ عبر متجر XPPen الرسمي https://www.storexppen.net/buy/62.html مع رمز القسيمة 8599CFP2
يرجى ملاحظة أن رمز الكوبون صالح من اليوم حتى 9 يوليو.

موقع التابلت الرسمي : https://www.xp-pen.com/product/artist-12-2nd-gen.html
أقوى وأفضل تابلت في الشرح والبث المباشر للمعلمين والمعلمات ومحبي الرسم 
أقوى وأدق تابلت للرسم الرقمي",https://i.ytimg.com/vi/8ZXdHzH3IMo/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,64,"علامات رفع الفعل المضارع ـ سلسلة تعلم الإعراب 69",https://www.youtube.com/watch?v=-5BMrvjYqSw,'-5BMrvjYqSw,2023-05-28T11:05:45Z,10:58,"18,332","علامات رفع الفعل المضارع (  الصحيحالآخر  و المعتل الآخر  و الأفعال الخمسة  ) 
شرح الفعل المضارع الصحيح الآخر والمعتل الآخر
https://youtu.be/FY1VMKYnaRA
رفع الفعل المضارع ـ الصحيح و المعتل و الأفعال الخمسة ـ سلسلة تعلم الإعراب 19
https://youtu.be/63dRKoaxLh4
نصب المضارع شرح بالتفصيل لجميع المراحل ـ سلسلة تعلم الإعراب 20
https://youtu.be/OH8e6y1Elow
جزم الفعل المضارع ـ الصحيح و المعتل الآخر و الأفعال الخمسة ــ سلسلة تعلم الإعراب 21
https://youtu.be/9CCiiFMsUyU
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/-5BMrvjYqSw/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,65,"الفعل المضارع الصحيح الآخر والمعتل الآخر",https://www.youtube.com/watch?v=FY1VMKYnaRA,FY1VMKYnaRA,2023-05-20T16:51:38Z,04:15,"66,030","شرح الفعل المضارع الصحيح الآخر والمعتل الآخر
رفع الفعل المضارع ـ الصحيح و المعتل و الأفعال الخمسة ـ سلسلة تعلم الإعراب 19
https://youtu.be/63dRKoaxLh4
نصب المضارع شرح بالتفصيل لجميع المراحل ـ سلسلة تعلم الإعراب 20
https://youtu.be/OH8e6y1Elow
جزم الفعل المضارع ـ الصحيح و المعتل الآخر و الأفعال الخمسة ــ سلسلة تعلم الإعراب 21
https://youtu.be/9CCiiFMsUyU
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/FY1VMKYnaRA/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,66,"اسم الفاعل واسم المفعول من الفعل الثلاثي",https://www.youtube.com/watch?v=P3U44CnhvPI,P3U44CnhvPI,2022-10-28T16:13:10Z,16:54,"122,055","المشتقات : اسم الفاعل واسم المفعول من الفعل الثلاثي
لمتابعة شرح درس اسم المفعول من الفعل الثلاثي  :
https://youtu.be/GOVBsUI1Z2E
لمتابعة شرح درس اسم الفاعل من الفعل الثلاثي من هنا :
https://youtu.be/sMwYsA_Vs0U
لمتابعة شرح درس اسم الفاعل من الفعل الثلاثي وغير الثلاثي من هنا :
https://youtu.be/6UPEUsX8nxM
اسم المفعول من الفعل الثلاثي وغير الثلاثي
https://youtu.be/QiUumXzus3A
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/P3U44CnhvPI/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,67,"همزة الوصل ـ الأسماء السماعية #shorts",https://www.youtube.com/watch?v=kRaCLfsUsgc,kRaCLfsUsgc,2022-10-22T13:42:13Z,01:00,"217,191","همزة الوصل أو ألف الوصل  ـ الأسماء السماعية #shorts",https://i.ytimg.com/vi/kRaCLfsUsgc/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,68,"علامات الاسم. بداية تعلم الإعراب والقواعد النحوية",https://www.youtube.com/watch?v=EPXvfi684dw,EPXvfi684dw,2022-10-18T16:23:48Z,00:35,"17,842","علامات الاسم. بداية تعلم الإعراب والقواعد النحوية
الدرس كاملا من هنا : 
https://youtu.be/FlcpPE1RMK0",https://i.ytimg.com/vi/EPXvfi684dw/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,69,"الفعل اللازم والمتعدي ـ سلسلة تعلم الإعراب 68",https://www.youtube.com/watch?v=zize7F4LOCU,zize7F4LOCU,2022-08-20T16:14:28Z,17:56,"366,642","شرح درس الفعل اللازم والفعل المتعدي بالتفصيل 
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2...
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list...
للتواصل معي عبر حسابات التواصل الاجتماعي من هنا : 
فيس بوك 
https://www.facebook.com/mhmd.m.hsyn.1
تويتر 
https://twitter.com/mama77do
إنستجرام 
https://www.instagram.com/ma77mado/
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/zize7F4LOCU/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,70,"حروف الجر  #shorts",https://www.youtube.com/watch?v=0vLy7e8J-Ls,0vLy7e8J-Ls,2022-08-17T16:36:11Z,00:58,"801,957","حروف الجر  #shorts 
لمتابعة شرح الدرس بالتفصيل : 
https://youtu.be/yJ60Yy-_FDg",https://i.ytimg.com/vi/0vLy7e8J-Ls/hqdefault.jpg,available
